file_name,transcript,label,sentence_type
16_0_d789.wav,"Let's meet for lunch at eleven thirty and afterwards, we can head over there.",directive,verb_start
0_0_d280.wav,I'd appreciate it if you could help me pick out a gift for my daughter.,directive,statement
6_0_d397.wav,I need some to keep as souvenirs!,inform,exclamation
5_1_d1415.wav,So what does it say you should give your wife this first anniversary?,question,question
4_0_d1508.wav,Some guy in the accounting department has a brother on the team!,inform,exclamation
0_1_d1583.wav,"May I see a hat, please?",directive,verb_start
4_0_d743.wav,The front brake?,question,question
16_1_d203.wav,I used to buy lunch every day from the International food stall at school. Everyday was an adventure!,inform,exclamation
4_0_d1274.wav,Titanic? That old film? But I've seen it before!,inform,exclamation
5_1_d2420.wav,Look behind us at the mountains! They're reflecting pink!,inform,verb_start
1_1_d1622.wav,"Yeah, I'm glad that we didn't have to wait long. I'm starving!",inform,exclamation
5_1_d994.wav,OK. Thanks for that!,commissive,exclamation
0_0_d1483.wav,Hi! Do you know what's for dinner? I'm starving!,question,exclamation
8_1_d1663.wav,"Yeah, I will. See you then!",commissive,exclamation
7_0_d538.wav,What kind of medicine does she need?,question,question
2_0_d1196.wav,Of course we have lots of teas?,question,question
0_0_d687.wav,What do you like to do in your spare time?,question,question
10_0_d1903.wav,"If you're lucky, it'll get cancelled and you can have a snow day!",inform,exclamation
2_0_d782.wav,Isn't this the Whites?,question,verb_start
4_1_d2201.wav,"Oh, I see.",inform,statement
1_0_d2498.wav,Do you have any other symptoms?,question,verb_start
3_1_d1733.wav,Was everything satisfactory?,question,verb_start
2_1_d1718.wav,"I'm afraid the line is busy at the moment. Umm, just hold on, please.",directive,statement
1_0_d241.wav,Do you?,question,verb_start
0_0_d798.wav,"Judy, what is everybody talking about?",question,question
7_0_d2160.wav,Where is my wallet? Someone has stolen my wallet!,question,exclamation
8_1_d1239.wav,With cold milk!,inform,exclamation
2_0_d2222.wav,"Yes, but I bet two-hundred dollars on the Cougars!",inform,exclamation
7_1_d635.wav,Glad you asked me to join you. This will be fun!,inform,exclamation
2_1_d2328.wav,Get in. I'll take you.,directive,verb_start
4_0_d2255.wav,"Oh, my god.",inform,statement
6_0_d1781.wav,"That’s it. I live there, too. I live on the sixth floor.",inform,statement
5_1_d648.wav,Brings back memories?,question,verb_start
2_1_d941.wav,Are there many things online?,question,verb_start
1_0_d1353.wav,"I hate to admit it, but they're good and fast. The Filipino kid is a genius.",inform,statement
4_0_d886.wav,All right. I got it. What color is your car?,question,question
4_0_d1590.wav,I'm sorry to hear that.,inform,statement
3_1_d798.wav,Believe it or not. Everybody is talking about it in the company.,inform,verb_start
3_0_d1434.wav,I'm afraid it's too narrow across the shoulders. Do you have a larger one?,question,question
5_1_d442.wav,But I only have nine hundred in cash here. Can you let it go for nine hundred yuan?,directive,question
0_1_d1248.wav,I decided to give it a go!,inform,exclamation
2_0_d1303.wav,Which do you like best?,question,question
1_1_d807.wav,Do you have some new perfume?,question,verb_start
9_0_d882.wav,Because he beat me first when I tried to stop him from grabbing my bag and running away.,inform,statement
5_1_d1909.wav,It's a private garden.,inform,statement
5_1_d1934.wav,"To go, please.",inform,statement
9_1_d2254.wav,"Oh... By the way, I saw you with your daughter at the office Christmas party. She is really beautiful!",inform,exclamation
6_1_d566.wav,No way. Her old man is rich. He buys her anything she wants.,inform,statement
7_0_d1449.wav,"Oh, one more thing, where can I mail this letter?",question,question
4_0_d1054.wav,Can you pass me a menu please.,directive,verb_start
0_1_d1629.wav,"Steven, what are you thinking about?",question,question
4_0_d112.wav,My wife will be going back to work soon.,inform,statement
8_1_d768.wav,Potatoes?,question,question
3_1_d1676.wav,Let's go to work. We want to have the tree ready to light up by evening.,commissive,verb_start
8_0_d14.wav,"Yes, it is. Do you know where I can get a town map?",question,question
5_1_d678.wav,Sounds interesting. Where did you get the idea?,question,verb_start
0_0_d285.wav,"You know, Taylor's been in the hospital for a couple of days.",inform,statement
3_0_d270.wav,Let me see if I can fit you in. What kind of room do you want?,question,verb_start
4_1_d1398.wav,Don't you have cheese?,question,verb_start
4_1_d1616.wav,Exactly!,inform,exclamation
0_0_d124.wav,"Where to, ma'am?",question,question
4_1_d510.wav,True. The news says that there is a general increase in the price of daily necessities.,inform,statement
2_0_d221.wav,"I said, Bonjour!",inform,exclamation
1_0_d375.wav,"Umm, no. I’ve not had the pleasure of meeting her yet.",inform,statement
5_0_d2083.wav,Have I got a high fever?,question,verb_start
6_0_d2221.wav,Ta da! Let's go to the Ritz!,inform,exclamation
2_1_d1358.wav,Really? I think that's impossible!,question,exclamation
16_1_d98.wav,Politics can be an expensive hobby.,inform,statement
8_1_d1484.wav,You can say that again! He won't even let us check our personal email at work!,inform,exclamation
9_0_d1325.wav,Isn't that the chick flick with Kate Hudson and Owen Wilson?,question,verb_start
1_0_d1905.wav,Good morning. I need a new identification card.,directive,statement
0_1_d182.wav,Can I take your order?,directive,verb_start
7_1_d40.wav,Do you have the bank card in Japan?,question,verb_start
4_0_d734.wav,Tell me! Tell me! What's your secret?,question,verb_start
2_1_d1799.wav,Do you live together?,question,verb_start
10_1_d1670.wav,"Sure. Umm…. But you must show us the receipt. If something comes up, we'll change it for you.",inform,statement
1_0_d1799.wav,"There are three, my parents and I.",inform,statement
6_0_d813.wav,You are a smart girl!,inform,exclamation
6_0_d1392.wav,Sure. The fitting room is on your right.,commissive,statement
0_1_d706.wav,"Excuse me, what do you want for this bag?",question,verb_start
5_0_d2044.wav,Do you have a favorite band?,question,verb_start
1_1_d572.wav,Sure. How do you like your seats?,question,question
3_1_d864.wav,"I've already got plans, too.",commissive,statement
10_0_d1741.wav,Did you always know you wanted to be a writer ?,question,verb_start
5_0_d203.wav,I don't know. I don't know what most of this food is!,inform,exclamation
10_0_d2099.wav,"I don't care about that, Allen! What did he steal? That's the question!",question,exclamation
4_1_d1067.wav,Do you have any ideas on this work?,question,verb_start
8_0_d1574.wav,Supper!,inform,exclamation
3_0_d2525.wav,What? Are you serious? You'd defect to our archrival?,question,question
2_1_d781.wav,"At school, we sometimes have Chinese food for lunch.",inform,statement
1_1_d240.wav,"Yeah, this dress is really nice! How much is it?",question,question
10_1_d1788.wav,Would you prefer first class or economy class?,question,verb_start
3_0_d1812.wav,I'm calling to notify you that an Export L / C has arrived for you.,inform,statement
7_1_d849.wav,"Uh, actually, I've gone twice this week.",commissive,statement
9_0_d2191.wav,"It's bigger than our last one. I've got flowers in the front, and fruits, vegetables and a fish pond in the back.",inform,statement
3_0_d983.wav,Do you have a valid license?,question,verb_start
0_1_d2537.wav,Broadway Mall is having a big sale this weekend. You wanna go?,directive,question
7_1_d2420.wav,Where is our camera? Let's see if we can catch this on film!,question,exclamation
7_0_d374.wav,Here you are. What is the rate for a double room for one night?,commissive,question
4_0_d1140.wav,OK. And is there a laundromat near here?,question,question
13_1_d365.wav,Do you have any other plans this weekend?,question,verb_start
0_1_d1832.wav,Is there anything I can do?,question,verb_start
4_1_d2089.wav,Can't you see the notice here?,question,verb_start
5_0_d918.wav,"Fine, thank you. And you?",question,question
3_0_d1160.wav,"No, you can't. The bench is wet, too.",commissive,statement
10_0_d1798.wav,Don't worry. You won't be sitting there by yourself.,inform,verb_start
6_1_d1806.wav,One thousand dollars.,inform,statement
4_1_d246.wav,I know everyone suffers when he is misunderstood. But why not take it easy?,directive,question
0_0_d1383.wav,"Hey, Ann. You don't have a pen, do you?",directive,question
6_1_d818.wav,"Right, so you didn’t get lost?",question,question
2_0_d2507.wav,You don't think you could be wrong?,question,question
2_0_d150.wav,Sure. Let me get it out for you. Umm what is your size?,question,question
11_1_d127.wav,Umm what do the other people in your apartment think about them?,question,verb_start
4_0_d2186.wav,"Umm, I think I should be more careful next time.",inform,statement
7_0_d1299.wav,She looks very beautiful. She is a nice girl.,inform,statement
2_0_d2.wav,"Your name, please?",directive,question
6_1_d1762.wav,Why?,question,question
3_1_d1672.wav,Are you sure? Do you have somebody in mind?,question,verb_start
5_0_d298.wav,"Oh, no. Is it serious?",question,question
3_0_d570.wav,I don't really know. I have just bought this new car. And it's the first time I've gotten gas for it.,inform,statement
2_1_d2496.wav,Is there one in particular that you like?,question,verb_start
1_0_d1041.wav,"Yes, I do. I think that science is making us wiser. Umm what do you think?",question,question
18_0_d501.wav,I can help you with that.,inform,statement
12_0_d240.wav,My final price! One hundred dollars for both! That’s two for the price of one. That’s my last offer!,directive,exclamation
14_1_d1387.wav,Are you sure you want to go?,directive,verb_start
1_1_d330.wav,Do you have this shirt in a small?,question,verb_start
4_1_d2517.wav,"No, mine!",inform,exclamation
3_1_d1219.wav,Is there anything else I can do for you before your leave?,directive,verb_start
0_0_d283.wav,May I have a word with you?,question,verb_start
0_0_d2268.wav,They must have got in through the kitchen window.,inform,statement
9_0_d16.wav,I think you should give it a shot. What do you have to lose? You can always change your mind.,inform,statement
6_1_d147.wav,Umm the Brazilian team versus the American team. Don't miss it.,inform,verb_start
2_0_d2304.wav,"And listen to this! What do you think of sailing, swimming, windsurfing, and fishing?",question,question
4_1_d77.wav,OK. What about this one?,directive,question
0_0_d1298.wav,"Excuse me, what's the screen near your steering wheel for?",question,verb_start
7_0_d12.wav,What a pity!,inform,exclamation
2_0_d680.wav,Or just stuff the whole thing in your mouth at once!,inform,exclamation
8_0_d483.wav,Does it ever get that cold on here?,question,verb_start
4_0_d761.wav,Oh I see. That’s nice. Did you meet your husband at work?,question,question
9_0_d114.wav,"Here you are. Thank you, bye-bye!",inform,exclamation
6_1_d2511.wav,Was anything stolen?,question,verb_start
3_1_d1147.wav,Umm. It’s delicious.,inform,statement
3_1_d805.wav,"I have studied its skills recently at a training school. I plan to run a restaurant, so I have to practise cooking!",inform,exclamation
0_0_d2330.wav,Do you have any round-neck sweater?,question,verb_start
2_1_d611.wav,Let's get a soft drink.,directive,verb_start
6_1_d1413.wav,Do you like it?,question,verb_start
3_1_d775.wav,This is almost like a Taiwanese night market! I can't believe it!,inform,exclamation
2_0_d396.wav,Here you are. Please give me a receipt.,directive,statement
7_0_d584.wav,Yeah. I'm going to my locker to get my jacket. Catch you later.,inform,statement
3_0_d2031.wav,He is everybody's type.,inform,statement
0_0_d1168.wav,"Hi, how are you doing?",question,question
0_1_d1654.wav,Where is it?,question,question
3_0_d1898.wav,That's right. Why do you ask?,question,question
0_0_d4.wav,"Good morning, Miss Wang. How beautiful you look today!",inform,exclamation
3_0_d1579.wav,Yes. He's one of my best friends. Our friendship formed at college. Why did you ask that?,question,question
5_0_d324.wav,Only ten percent of taxes included in the bill.,inform,statement
10_1_d1141.wav,Thank you very much. Hope to see you again.,inform,verb_start
0_1_d2263.wav,May I take yor order now?,directive,verb_start
2_0_d1508.wav,"Of course! And here's the best part, they are court side seats!",inform,exclamation
9_1_d721.wav,I think I'll stick with a more traditional choice today!,inform,exclamation
1_1_d666.wav,Could you drop me off at the airport?,directive,verb_start
4_0_d679.wav,Do you have any hobbies like playing tennis or things like that?,question,verb_start
1_0_d2467.wav,Yeah. The autumn is marvelous here.,inform,statement
6_0_d1885.wav,OK. Have you filled in the Declaration Form?,question,question
4_1_d2325.wav,"Yes. What I ordered is roast beef, not roast beef sandwiches.",commissive,statement
12_0_d940.wav,It's eighty four euro per night excluding VAT.,question,statement
6_0_d1687.wav,"Yes, when it snows, every where is white. It's very beautiful.",inform,statement
